transcript_id	gene_symbol
ENST00000510456	CTD-2350J17
ENST00000509228	CTD-2350J17
ENST00000671066	CTD-2350J17
ENST00000329673	FBXL7
ENST00000401258	MIR887
ENST00000410380	RNA5SP178
ENST00000332432	MARCHF11
ENST00000507111	MARCHF11
ENST00000505509	MARCHF11
ENST00000502834	MARCHF11-AS1
ENST00000509037	AC092335
ENST00000509572	NACAP6
ENST00000513157	LINC02150
ENST00000513041	AC020980
ENST00000308683	ZNF622
ENST00000510362	RETREG1
ENST00000399793	RETREG1
ENST00000306320	RETREG1
ENST00000509977	RETREG1
ENST00000506441	RETREG1
ENST00000499131	AC024588
ENST00000509048	RETREG1
ENST00000653650	AC024588
ENST00000504935	AC022113
ENST00000364500	Y_RNA
ENST00000513610	MYO10
ENST000002742033	MYO10
ENST00000515803	MYO10
ENST00000505695	MYO10
ENST00000513882	MYO10
ENST00000506343	MYO10
ENST00000512061	MYO10
ENST00000510401	MYO10
ENST00000508318	MYO10
ENST00000511972	MYO10
ENST00000502436	MYO10
ENST00000507288	MYO10
ENST00000517284	RNA5SP179
ENST00000470806	RPS26P28
ENST00000364566	RNU6-660P
ENST00000606445	BASP1
ENST00000655365	BASP1-AS1
ENST00000668327	BASP1-AS1
ENST00000661332	BASP1-AS1
ENST00000606282	AC026790
ENST00000384087	Y_RNA
ENST00000665920	BASP1-AS1
ENST00000399760	BASP1-AS1
ENST00000665653	BASP1-AS1
ENST00000665489	BASP1-AS1
ENST00000516181	RNA5SP180
ENST00000667677	BASP1-AS1
ENST00000514188	DCAF13P2
ENST00000616743	BASP1
ENST00000322611	BASP1
ENST00000517099	RNU6-1003P
ENST00000505520	AC026785
ENST00000364845	RN7SKP133
ENST00000401830	FTH1P10
ENST00000430907	FTH1P10
ENST00000511821	AC026785
ENST00000653016	AC026785
ENST00000511182	AC026785
ENST00000505158	LINC02111
ENST00000659183	LINC02217
ENST00000671029	LINC02217
ENST00000652939	LINC02217
ENST00000508677	LINC02217
ENST00000663823	LINC02217
ENST00000668161	LINC02217
ENST00000668135	LINC02217
ENST00000666256	LINC02217
ENST00000669610	LINC02217
ENST00000653381	LINC02217
ENST00000659626	LINC02217
ENST00000507730	LINC02217
ENST00000669953	LINC02217
ENST00000505844	LINC02217
ENST00000658949	LINC02217
ENST00000663179	LINC02217
ENST00000653252	LINC02217
ENST00000503267	LINC02218
ENST00000638486	LINC02218
ENST00000600799	H3Y2
ENST00000505444	AC106774
ENST00000639081	TAF11L2
ENST00000515105	H3P17
ENST00000510266	H3P18
ENST00000638668	TAF11L3
ENST00000638408	TAF11L4
ENST00000638483	TAF11L5
ENST00000640558	TAF11L6
ENST00000640846	TAF11L7
ENST00000504574	AC233724
ENST00000640803	TAF11L8
ENST00000639969	TAF11L9
ENST00000638842	TAF11L10
ENST00000512613	AC233724
ENST00000511476	AC233724
ENST00000510838	TAF11L11
ENST00000503184	TAF11L12
ENST00000603531	H3P19
ENST00000511694	H3P20
ENST00000510454	H3P21
ENST00000639073	TAF11L13
ENST00000512227	TAF11L14
ENST00000511894	AC233724
ENST00000503894	AC233724
ENST00000509526	AC233724
ENST00000515727	AC233724
ENST00000598383	H3Y1
ENST00000621430	AC233724
ENST00000508480	H3P22
ENST00000511596	LINC02223
ENST00000668703	LINC02223
ENST00000648234	LINC02223
ENST00000650405	LINC02223
ENST00000665617	LINC02223
ENST00000514771	LINC02223
ENST00000662053	LINC02223
ENST00000670782	LINC02223
ENST00000658985	LINC02223
ENST00000652872	LINC02223
ENST00000653777	LINC02223
ENST00000665296	LINC02223
ENST00000652301	LINC02223
ENST00000655908	LINC02223
ENST00000654406	LINC02223
ENST00000657374	LINC02223
ENST00000661046	LINC02223
ENST00000510648	LINC02223
ENST00000662878	LINC02223
ENST00000639134	RPL36AP21
ENST00000490372	RPL36AP21
ENST00000390976	SNORD81
ENST00000473445	RN7SL58P
ENST00000512978	LINC02100
ENST00000503954	UBE2V1P12
ENST00000510057	AC025768
ENST00000503897	AC114981
ENST00000622625	Metazoa_SRP
ENST00000504827	AC106744
ENST00000513955	AC106744
ENST00000515123	AC106744
ENST00000463196	RPL32P14
ENST00000505573	HSPD1P15
ENST00000382275	CDH18
ENST00000510297	CDH18
ENST00000274170	CDH18
ENST00000507958	CDH18
ENST00000506372	CDH18
ENST00000502796	CDH18
ENST00000515257	CDH18
ENST00000511273	CDH18
ENST00000508350	CDH18
ENST00000511423	CDH18
ENST00000507632	CDH18
ENST00000503132	CDH18
ENST00000514549	AC093303
ENST00000502634	AC094103
ENST00000513573	CDH18-AS1
ENST00000652475	CDH18-AS1
ENST00000671155	CDH18-AS1
ENST00000668626	LINC02146
ENST00000657383	LINC02241
ENST00000665581	LINC02241
ENST00000667653	LINC02241
ENST00000664411	LINC02241
ENST00000668363	LINC02241
ENST00000659281	LINC02241
ENST00000661358	LINC02241
ENST00000653395	LINC02241
ENST00000660596	LINC02241
ENST00000668829	LINC02241
ENST00000666214	LINC02241
ENST00000662082	LINC02241
ENST00000653469	LINC02241
ENST00000654310	LINC02241
ENST00000656809	LINC02241
ENST00000660152	LINC02241
ENST00000662354	LINC02241
ENST00000502427	LINC02241
ENST00000663898	LINC02241
ENST00000514876	LINC02241
ENST00000666245	LINC02241
ENST00000661443	LINC02241
ENST00000665164	LINC02241
ENST00000659986	LINC02146
ENST00000657947	LINC02146
ENST00000664531	LINC02146
ENST00000504244	LINC02146
ENST00000655312	LINC02241
ENST00000665750	LINC02241
ENST00000663691	LINC02241
ENST00000667696	LINC02241
ENST00000661008	LINC02241
ENST00000657737	LINC02241
ENST00000664874	LINC02241
ENST00000668352	LINC02241
ENST00000660427	LINC02241
ENST00000660453	LINC02241
ENST00000660211	LINC02241
ENST00000664930	LINC02241
ENST00000661497	LINC02241
ENST00000654483	LINC02241
ENST00000667015	LINC02241
ENST00000669224	LINC02241
ENST00000659352	LINC02241
ENST00000662556	LINC02241
ENST00000660411	LINC02241
ENST00000662453	LINC02241
ENST00000667733	LINC02241
ENST00000512688	LINC02241
ENST00000665740	LINC02241
ENST00000670749	LINC02241
ENST00000656908	LINC02241
ENST00000667230	LINC02241
ENST00000656233	LINC02241
ENST00000663927	LINC02241
ENST00000661226	LINC02241
ENST00000669262	LINC02241
ENST00000655570	LINC02241
ENST00000658934	LINC02241
ENST00000652820	LINC02241
ENST00000666241	LINC02241
ENST00000665726	LINC02241
ENST00000666246	LINC02241
ENST00000657864	LINC02241
ENST00000659988	LINC02241
ENST00000668593	LINC02241
ENST00000669525	LINC02241
ENST00000654633	LINC02241
ENST00000671578	LINC02241
ENST00000515431	AC138938
ENST00000655853	LINC02241
ENST00000661281	AC140168
ENST00000663482	AC140168
ENST00000502928	AC140172
ENST00000503488	AC093274
ENST00000667480	AC093274
ENST00000508260	GUSBP1
ENST00000509649	GUSBP1
ENST00000508973	GUSBP1
ENST00000607545	GUSBP1
ENST00000449061	GUSBP1
ENST00000652767	GUSBP1
ENST00000502532	AC138951
ENST00000623455	AC138951
ENST00000606105	AC091946
ENST00000522350	AC091946
ENST00000504376	CDH12
ENST00000382254	CDH12
ENST00000522262	CDH12
ENST00000521384	CDH12
ENST00000517378	CDH12
ENST00000503199	HSPD1P1
ENST00000518209	CDH12
ENST00000521745	CDH12
ENST00000524042	AC139497
ENST00000418902	PMCHL1
ENST00000423301	PMCHL1
ENST00000430902	PMCHL1
ENST00000423102	PMCHL1
ENST00000664121	AC138854
ENST00000520668	CDH12
ENST00000504682	GCNT1P2
ENST00000668771	AC091938
ENST00000665075	AC091938
ENST00000659392	AC091938
ENST00000669949	AC091938
ENST00000660998	AC091938
ENST00000507674	AC010445
ENST00000509054	AC010460
ENST00000384185	Y_RNA
ENST00000511359	AC010460
ENST00000507087	AC010460
ENST00000635252	PRDM9
ENST00000512356	AC109445
ENST00000502755	PRDM9
ENST00000296682	PRDM9
ENST00000511286	AC108103
ENST00000512559	C5orf17
ENST00000507936	C5orf17
ENST00000516274	AC026784
ENST00000507986	ADH5P5
ENST00000363730	Y_RNA
ENST00000652008	AC114930
ENST00000514047	AC010342
ENST00000657726	AC114930
ENST00000666970	AC114930
ENST00000507526	AC010387
ENST00000612585	Metazoa_SRP
ENST00000671562	AC010387
ENST00000264463	CDH10
ENST00000502921	CDH10
ENST00000510477	CDH10
ENST00000503958	CDH10
ENST00000510391	AC091885
ENST00000506658	AC091885
ENST00000662665	AC091893
ENST00000503772	AC091893
ENST00000651142	AC106821
ENST00000510421	BTG4P1
ENST00000411072	SNORD29
ENST00000504339	LINC02239
ENST00000502861	AC106821
ENST00000363041	Y_RNA
ENST00000641970	LINC02228
ENST00000641261	LINC02228
ENST00000507600	LINC02228
ENST00000670589	LINC02228
ENST00000662466	LINC02228
ENST00000642022	LINC02211
ENST00000642115	AC099499
ENST00000642024	LINC02211
ENST00000502100	LINC02211
ENST00000658074	LINC02211
ENST00000505040	AC099499
ENST00000641091	LINC02211
ENST00000562632	AC106754
ENST00000623006	AC106754
ENST00000511029	AC022140
ENST00000507887	AC022140
ENST00000507926	AC022140
ENST00000623500	AC022140
ENST00000364146	RNU6-374P
ENST00000624118	AC022418
ENST00000511640	MSNP1
ENST00000658114	AC113370
ENST00000668718	AC113370
ENST00000410628	RNU4-43P
ENST00000512939	AC025475
ENST00000651229	AC025475
ENST00000413321	AC113347
ENST00000512350	AC113347
ENST00000509113	AC113347
ENST00000506032	AC113347
ENST00000504855	CCNB3P1
ENST00000231021	CDH9
ENST00000505020	CDH9
ENST00000505045	CDH9
ENST00000513289	CDH9
ENST00000511822	CDH9
ENST00000384531	RNU6-738P
ENST00000650981	PURPL
ENST00000651409	PURPL
ENST00000510512	AC113355
ENST00000655107	PURPL
ENST00000659077	PURPL
ENST00000514844	PURPL
ENST00000657424	PURPL
ENST00000653835	PURPL
ENST00000657173	PURPL
ENST00000660307	PURPL
ENST00000669423	PURPL
ENST00000659860	PURPL
ENST00000652841	PURPL
ENST00000656783	PURPL
ENST00000510165	PURPL
ENST00000660639	PURPL
ENST00000665451	PURPL
ENST00000667420	PURPL
ENST00000667624	PURPL
ENST00000668406	PURPL
ENST00000670554	PURPL
ENST00000512067	PURPL
ENST00000664566	PURPL
ENST00000659489	PURPL
ENST00000503107	PURPL
ENST00000670840	PURPL
ENST00000657375	PURPL
ENST00000667264	PURPL
ENST00000654039	PURPL
ENST00000505775	PURPL
ENST00000664501	PURPL
ENST00000668103	PURPL
ENST00000661698	PURPL
ENST00000655438	PURPL
ENST00000514255	PURPL
ENST00000658312	PURPL
ENST00000671061	PURPL
ENST00000510368	AC093300
ENST00000650976	LINC02103
ENST00000664667	LINC02103
ENST00000512849	LINC02103
ENST00000653909	AC008825
ENST00000660682	AC008825
ENST00000666077	AC008825
ENST00000658670	AC109472
ENST00000517058	RNU6-909P
ENST00000670424	AC008825
ENST00000504398	AC008825
ENST00000603374	AC008825
ENST00000658190	LINC02109
ENST00000603743	AC010385
ENST00000449530	LSP1P3
ENST00000412374	AC010385
ENST00000614250	AC010385
ENST00000514739	SUCLG2P4
ENST00000516792	AC024589
ENST00000512207	AC024589
ENST00000605642	AC024589
ENST00000656922	LINC02109
ENST00000602801	LINC02109
ENST00000666790	LINC02109
ENST00000671215	LINC02109
ENST00000669295	LINC02109
ENST00000565798	LINC02109
ENST00000602470	LINC02109
ENST00000661619	LINC02109
ENST00000656794	LINC02109
ENST00000664117	LINC02109
ENST00000602740	LINC02109
ENST00000629527	LINC02109
ENST00000623067	LINC02109
ENST00000651494	AC112172
ENST00000666312	LINC02064
ENST00000658621	LINC02064
ENST00000655290	LINC02064
ENST00000660483	LINC02064
ENST00000668461	LINC02064
ENST00000657377	LINC02064
ENST00000655577	LINC02064
ENST00000653940	LINC02064
ENST00000659417	LINC02064
ENST00000668326	LINC02064
ENST00000669821	LINC02064
ENST00000664589	LINC02064
ENST00000669258	LINC02064
ENST00000671200	LINC02064
ENST00000654073	LINC02064
ENST00000668096	LINC02064
ENST00000664538	LINC02064
ENST00000669028	LINC02064
ENST00000656393	LINC02064
ENST00000662266	LINC02064
ENST00000667811	LINC02064
ENST00000659199	LINC02064
ENST00000658307	LINC02064
ENST00000506492	LINC02064
ENST00000658396	LINC02064
ENST00000669150	LINC02064
ENST00000507876	LINC02064
ENST00000654399	LINC02064
ENST00000611900	AC027345
ENST00000507979	UBL5P1
ENST00000510857	AC108082
ENST00000512933	AC010374
ENST00000503762	AC010374
ENST00000411204	RN7SKP207
ENST00000623357	AC018765
ENST00000505250	HPRT1P2
ENST00000502347	AC114300
ENST00000667165	AC099517
ENST00000659953	AC026433
ENST00000495944	RPL19P11
ENST00000519101	AC026421
ENST00000523584	AC113386
ENST00000265071	CDH6
ENST00000514738	CDH6
ENST00000506396	CDH6
ENST00000508172	DUX4L51
ENST00000508132	CDH6
ENST00000504835	CDH6
ENST00000511367	DROSHA
ENST00000344624	DROSHA
ENST00000442743	DROSHA
ENST00000513349	DROSHA
ENST00000514927	DROSHA
ENST00000511778	DROSHA
ENST00000512166	DROSHA
ENST00000509067	DROSHA
ENST00000504133	DROSHA
ENST00000510178	DROSHA
ENST00000505601	DROSHA
ENST00000507174	DROSHA
ENST00000509608	DROSHA
ENST00000512124	DROSHA
ENST00000511803	DROSHA
ENST00000510375	DROSHA
ENST00000512885	DROSHA
ENST00000512076	DROSHA
ENST00000383955	Y_RNA
ENST00000512302	DROSHA
ENST00000507438	DROSHA
ENST00000504361	DROSHA
ENST00000510659	C5orf22
ENST00000513967	C5orf22
ENST00000515409	C5orf22
ENST00000507818	C5orf22
ENST00000517780	C5orf22
ENST00000511208	C5orf22
ENST000003253664	C5orf22
ENST00000504464	C5orf22
ENST00000510530	C5orf22
ENST00000504866	C5orf22
ENST00000624768	AC022417
ENST00000362895	RNU6-363P
ENST00000438447	PDZD2
ENST00000509750	AC022447
ENST00000502824	PDZD2
ENST00000513910	PDZD2
ENST00000504053	AC022447
ENST00000504817	AC022447
ENST00000506865	AC022447
ENST00000515358	AC022447
ENST00000509629	AC022447
ENST00000515522	AC022447
ENST00000516564	RNU6-358P
ENST00000463864	AC010469
ENST00000516078	RNU6-760P
ENST00000496412	AC010469
ENST00000494197	RPL5P14
ENST00000502489	PDZD2
ENST00000511433	TPT1P5
ENST00000506046	AC025458
ENST00000582091	MIR4279
ENST00000513852	PDZD2
ENST00000509256	PDZD2
ENST00000513184	PDZD2
ENST00000503961	PDZD2
ENST00000515115	PDZD2
ENST00000513490	PDZD2
ENST00000397559	PDZD2
ENST00000503441	AC025178
ENST00000510285	PDZD2
ENST00000265070	GOLPH3
ENST00000503610	GOLPH3
ENST00000512668	GOLPH3
ENST00000363195	Y_RNA
ENST00000606994	AC025181
ENST00000477507	AC025181
ENST00000280285	MTMR12
ENST00000382142	MTMR12
ENST00000264934	MTMR12
ENST00000510216	MTMR12
ENST00000362861	RNU6-1079P
ENST00000504049	MTMR12
ENST00000505419	MTMR12
ENST00000513622	MTMR12
ENST00000384324	RNU6-378P
ENST000002650693	ZFR
ENST00000514356	ZFR
ENST00000502988	ZFR
ENST00000510369	ZFR
ENST00000507465	ZFR
ENST00000385221	MIR579
ENST00000505366	ZFR
ENST00000505204	ZFR
ENST00000503901	AC074134
ENST00000506237	SUB1
ENST00000512913	SUB1
ENST00000513013	SUB1
ENST00000265073	SUB1
ENST00000511615	SUB1
ENST00000515355	SUB1
ENST00000502897	SUB1
ENST00000510442	SUB1
ENST00000504789	SUB1
ENST00000511988	SUB1
ENST00000504016	SUB1
ENST00000511175	SUB1
ENST00000502453	SUB1
ENST00000514225	LINC02061
ENST00000657349	AC008766
ENST00000509104	NPR3
ENST00000434067	NPR3
ENST00000326958	NPR3
ENST00000506712	NPR3
ENST000002650743	NPR3
ENST00000415167	NPR3
ENST00000507141	NPR3
ENST00000504072	AC025459
ENST00000666525	AC010343
ENST00000512323	AC010343
ENST00000505518	LINC02120
ENST00000507693	LINC02120
ENST00000505339	AC010343
ENST00000652363	AC034223
ENST00000655122	AC034223
ENST00000511054	AC034223
ENST00000511840	AC034223
ENST00000657441	AC010343
ENST00000510327	AC010343
ENST00000510162	AC010343
ENST00000467270	AC010343
ENST00000661759	LINC02160
ENST00000667183	LINC02160
ENST00000503577	LINC02160
ENST00000673986	AC025472
ENST00000507251	AC034231
ENST00000502553	TARS1
ENST00000514259	TARS1
ENST00000502508	TARS1
ENST00000508361	TARS1
ENST00000455217	TARS1
ENST00000265112	TARS1
ENST00000507716	TARS1
ENST00000509731	TARS1
ENST00000505012	TARS1
ENST00000513066	TARS1
ENST00000626210	TARS1
ENST00000627006	TARS1
ENST00000506040	TARS1
ENST00000504698	TARS1
ENST00000509410	TARS1
ENST00000503422	TARS1
ENST00000506026	TOMM40P3
ENST00000511579	AC034232
ENST00000504830	ADAMTS12
ENST00000352040	ADAMTS12
ENST00000504582	ADAMTS12
ENST00000506952	ADAMTS12
ENST00000515401	ADAMTS12
ENST00000509762	ADAMTS12
ENST00000364753	RNU6-923P
ENST00000330120	RXFP3
ENST00000296589	SLC45A2
ENST00000382102	SLC45A2
ENST00000510600	SLC45A2
ENST00000509381	SLC45A2
ENST00000505056	SLC45A2
ENST00000504847	AC139783
ENST000003356061	AMACR
ENST00000382072	AMACR
ENST00000382079	C1QTNF3-AMACR
ENST00000506639	AMACR
ENST00000514195	AMACR
ENST00000382085	AMACR
ENST00000502637	AMACR
ENST00000426255	AMACR
ENST00000515618	AC139783
ENST00000512079	AMACR
ENST00000382068	AMACR
ENST00000382065	C1QTNF3
ENST00000231338	C1QTNF3
ENST00000508398	C1QTNF3
ENST00000513471	C1QTNF3
ENST00000513065	C1QTNF3
ENST00000508434	C1QTNF3
ENST00000624218	AC139792
ENST00000623525	AC139792
ENST00000607051	AC139792
ENST00000514048	AC138409
ENST00000507274	AC138409
ENST00000508395	AC138409
ENST00000505001	AC138409
ENST00000512782	AC138409
ENST00000658746	AC138409
ENST00000503549	AC138853
ENST00000606491	AC025754
ENST00000265109	RAI14
ENST00000514527	RAI14
ENST00000510319	RAI14
ENST00000514931	RAI14
ENST00000507566	AC025754
ENST00000513974	RAI14
ENST00000512629	RAI14
ENST00000428746	RAI14
ENST00000514873	RAI14
ENST00000508777	RAI14
ENST00000503673	RAI14
ENST00000511652	RAI14
ENST00000504052	RAI14
ENST00000512305	RAI14
ENST00000514036	RAI14
ENST00000515799	RAI14
ENST00000510386	RAI14
ENST00000508315	RAI14
ENST00000515448	RAI14
ENST00000503222	RAI14
ENST00000512625	RAI14
ENST00000505185	RAI14
ENST00000506376	RAI14
ENST00000507502	RAI14
ENST00000502736	RAI14
ENST00000507276	RAI14
ENST00000509247	RAI14
ENST00000507883	RAI14
ENST00000513772	RAI14
ENST00000606401	AC026801
ENST00000502782	TTC23L
ENST00000506758	TTC23L
ENST00000505624	TTC23L
ENST00000508722	TTC23L
ENST00000508377	TTC23L
ENST00000638320	TTC23L
ENST00000610313	TTC23L
ENST00000502674	TTC23L
ENST00000514080	TTC23L
ENST00000515352	AC026801
ENST00000497178	RPL21P54
ENST00000382038	RAD1
ENST00000341754	RAD1
ENST00000325577	RAD1
ENST00000513914	RAD1
ENST00000511456	RAD1
ENST00000512192	RAD1
ENST00000628399	RAD1
ENST00000506311	RAD1
ENST00000510960	BRIX1
ENST00000515798	BRIX1
ENST00000336767	BRIX1
ENST00000510834	BRIX1
ENST00000506023	BRIX1
ENST00000648817	DNAJC21
ENST00000382021	DNAJC21
ENST00000642851	DNAJC21
ENST00000642675	DNAJC21
ENST00000644357	DNAJC21
ENST00000642285	DNAJC21
ENST00000646714	DNAJC21
ENST00000514237	DNAJC21
ENST00000512136	DNAJC21
ENST00000506762	DNAJC21
ENST00000509626	DNAJC21
ENST00000618015	AGXT2
ENST000002314201	AGXT2
ENST00000512135	AGXT2
ENST00000510428	AGXT2
ENST00000505349	AGXT2
ENST00000505542	AGXT2
ENST00000231423	PRLR
ENST00000513753	PRLR
ENST00000509140	PRLR
ENST00000514088	PRLR
ENST00000542609	PRLR
ENST00000348262	PRLR
ENST00000397391	PRLR
ENST00000618625	PRLR
ENST00000620785	PRLR
ENST00000618457	PRLR
ENST00000508107	PRLR
ENST00000310101	PRLR
ENST00000511486	PRLR
ENST00000619676	PRLR
ENST00000509934	PRLR
ENST00000510160	AC010368
ENST00000514206	PRLR
ENST00000509839	PRLR
ENST00000503330	PRLR
ENST00000504500	PRLR
ENST00000515839	PRLR
ENST00000364498	U3
ENST000002824690	SPEF2
ENST00000509059	SPEF2
ENST00000637569	SPEF2
ENST00000356031	SPEF2
ENST00000505847	SPEF2
ENST00000505088	SPEF2
ENST00000510777	SPEF2
ENST00000440995	SPEF2
ENST00000459491	RNU7-130P
ENST00000502454	SPEF2
ENST00000503074	SPEF2
ENST00000504054	SPEF2
ENST00000510433	AC137810
ENST00000508817	SPEF2
ENST00000637061	SPEF2
ENST00000506526	SPEF2
ENST00000513078	SPEF2
ENST00000635995	SPEF2
ENST00000508941	IL7R
ENST00000511031	IL7R
ENST00000515665	IL7R
ENST00000514217	IL7R
ENST00000506850	IL7R
ENST00000303115	IL7R
ENST00000511982	IL7R
ENST00000509668	IL7R
ENST00000505093	IL7R
ENST00000505875	IL7R
ENST00000623822	AC112204
ENST00000502591	AC112204
ENST00000651391	CAPSL
ENST00000397367	CAPSL
ENST00000397366	CAPSL
ENST00000513623	CAPSL
ENST00000514524	CAPSL
ENST00000503269	AC112204
ENST00000274278	UGT3A1
ENST00000515801	UGT3A1
ENST00000503189	UGT3A1
ENST00000507113	UGT3A1
ENST00000513233	UGT3A1
ENST00000625798	UGT3A1
ENST00000333811	UGT3A1
ENST00000282507	UGT3A2
ENST00000513300	UGT3A2
ENST00000504685	UGT3A2
ENST00000504954	UGT3A2
ENST00000515131	UGT3A2
ENST00000505367	AC016612
ENST00000296603	LMBRD2
ENST00000505524	LMBRD2
ENST00000503535	LMBRD2
ENST00000385023	MIR580
ENST00000274254	SKP2
ENST00000677537	SKP2
ENST00000678260	SKP2
ENST00000513151	SKP2
ENST00000546211	SKP2
ENST00000620197	SKP2
ENST00000678270	SKP2
ENST00000679015	SKP2
ENST00000679258	SKP2
ENST00000677911	SKP2
ENST00000679283	SKP2
ENST00000677984	SKP2
ENST00000678580	SKP2
ENST000002742551	SKP2
ENST00000678537	SKP2
ENST00000676559	SKP2
ENST00000508514	SKP2
ENST00000509692	SKP2
ENST00000678149	SKP2
ENST00000678948	SKP2
ENST00000513263	SKP2
ENST00000677861	SKP2
ENST00000504386	SKP2
ENST00000364353	RNU6-1305P
ENST00000677905	SKP2
ENST00000677886	SKP2
ENST00000678129	SKP2
ENST00000381937	NADK2
ENST00000397338	NADK2
ENST00000404560	NADK2
ENST00000282512	NADK2
ENST00000511613	NADK2
ENST00000506945	NADK2
ENST00000502355	NADK2
ENST00000509225	NADK2
ENST00000617628	NADK2
ENST00000514504	NADK2
ENST00000511088	NADK2
ENST00000501794	NADK2-AS1
ENST00000296604	RANBP3L
ENST00000502994	RANBP3L
ENST00000515759	RANBP3L
ENST00000505865	RANBP3L
ENST00000653627	AC114277
ENST00000410246	RNA5SP181
ENST00000474150	AC010631
ENST00000612708	SLC1A3
ENST00000613445	SLC1A3
ENST00000513903	SLC1A3
ENST00000265113	SLC1A3
ENST00000504121	SLC1A3
ENST00000512374	SLC1A3
ENST00000416645	SLC1A3
ENST00000506725	SLC1A3
ENST00000505202	SLC1A3
ENST00000513646	SLC1A3
ENST00000381918	SLC1A3
ENST00000502864	SLC1A3
ENST00000514563	SLC1A3
ENST00000509272	SLC1A3
ENST00000618632	AC008957
ENST00000510740	AC008957
ENST00000624112	AC008957
ENST00000505376	SLC1A3
ENST00000506178	SLC1A3
ENST00000512329	AC008957
ENST00000508745	AC008957
ENST00000659180	AC008957
ENST00000605892	AC026741
ENST00000647750	NIPBL-DT
ENST00000649921	NIPBL-DT
ENST00000647824	NIPBL-DT
ENST000002825163	NIPBL
ENST00000448238	NIPBL
ENST00000652901	NIPBL
ENST00000506277	KRT18P31
ENST00000505998	NIPBL
ENST00000504430	NIPBL
ENST00000503274	NIPBL
ENST00000509429	NIPBL
ENST00000514335	NIPBL
ENST00000513819	NIPBL
ENST00000477670	RPS4XP6
ENST00000508244	CPLANE1
ENST00000511824	CPLANE1
ENST00000676160	CPLANE1
ENST00000509849	CPLANE1
ENST00000514429	CPLANE1
ENST00000512288	CPLANE1
ENST00000510830	CPLANE1
ENST00000509957	CPLANE1
